Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Purchase Frequency
2066,36-45,Female,Blouse,Clothing,79.41,Pennsylvania,M,Red,Summer,5,No,Bank Transfer,Next Day Delivery,No,No,3,Quarterly
2067,26-35,Male,Skincare,Beauty & Personal Care,67.3,Virginia,N/A,N/A,Spring,5,No,Credit Card,Express,Yes,No,3,Bi-Weekly
2068,46-55,Female,Pants,Clothing,117.28,Georgia,L,Green,Spring,4,No,Credit Card,Free Shipping,No,No,11,Bi-Weekly
2069,26-35,Male,Handbag,Accessories,90.05,Pennsylvania,N/A,Black,Spring,4,No,Debit Card,Standard,No,Yes,6,Annually
2070,46-55,Male,Headphones,Electronics,538.34,New Jersey,N/A,N/A,Winter,5,No,Cash,Standard,Yes,No,9,Monthly
2071,26-35,Female,Smartphone,Electronics,195.08,Illinois,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,No,Yes,5,Monthly
2072,56-65,Male,Casual Shoes,Footwear,75.36,Virginia,XS,Brown,Winter,5,No,Cash,Free Shipping,No,No,6,Monthly
2073,18-25,Male,Smartwatch,Electronics,602.26,Michigan,N/A,N/A,Summer,5,Yes,Bank Transfer,Next Day Delivery,No,Yes,5,Weekly
2074,46-55,Male,Sports Apparel,Sports & Outdoors,154.8,Georgia,N/A,N/A,Summer,5,No,Credit Card,Standard,No,No,6,Annually
2075,18-25,Male,Kitchenware,Home & Garden,214.96,Florida,N/A,N/A,Summer,4,Yes,Cash,Standard,No,No,4,Bi-Weekly
2076,26-35,Female,Handbag,Accessories,112.74,Florida,N/A,Blue,Winter,3,Yes,Credit Card,Free Shipping,Yes,No,5,Bi-Weekly
2077,56-65,Male,Sneakers,Footwear,10.0,Texas,S,Blue,Fall,4,No,PayPal,Express,No,No,8,Weekly
2078,26-35,Male,Music Album,Books & Media,17.71,California,N/A,N/A,Summer,5,No,Debit Card,Standard,No,No,5,Annually
2079,26-35,Male,Skincare,Beauty & Personal Care,41.36,Texas,N/A,N/A,Summer,5,No,Cash,Standard,No,No,11,Bi-Weekly
2080,46-55,Female,Tablet,Electronics,98.97,New York,N/A,N/A,Summer,5,No,Debit Card,Next Day Delivery,No,Yes,4,Quarterly
2081,26-35,Male,Action Figure,Toys & Games,31.53,Georgia,N/A,N/A,Winter,5,No,Cash,Free Shipping,No,Yes,7,Monthly
2082,36-45,Female,Garden Tools,Home & Garden,323.35,New York,N/A,N/A,Spring,5,No,Cash,Free Shipping,No,Yes,8,Monthly
2083,46-55,Female,Video Game,Toys & Games,57.1,Texas,N/A,N/A,Spring,5,Yes,Cash,Standard,No,No,6,Bi-Weekly
2084,65+,Male,Board Game,Toys & Games,10.92,North Carolina,N/A,N/A,Winter,5,Yes,PayPal,Express,Yes,No,3,Weekly
2085,56-65,Male,Running Shoes,Footwear,79.32,New York,S,White,Spring,5,Yes,Bank Transfer,Standard,No,No,7,Bi-Weekly
2086,56-65,Female,Board Game,Toys & Games,49.22,Pennsylvania,N/A,N/A,Spring,5,Yes,Debit Card,Next Day Delivery,No,No,5,Monthly
2087,56-65,Female,Boots,Footwear,142.52,California,L,Red,Summer,5,No,Cash,Express,Yes,No,8,Weekly
2088,56-65,Female,Running Shoes,Footwear,93.52,Georgia,XS,Red,Spring,4,No,Debit Card,Free Shipping,No,No,4,Bi-Weekly
2089,65+,Male,Decor,Home & Garden,171.99,California,N/A,N/A,Spring,3,Yes,Credit Card,Standard,No,No,7,Weekly
2090,65+,Female,Shirt,Clothing,57.57,Pennsylvania,S,Brown,Spring,3,No,Credit Card,Express,No,No,8,Quarterly
2091,18-25,Male,DVD,Books & Media,22.21,California,N/A,N/A,Spring,5,No,Cash,Next Day Delivery,No,No,6,Monthly
2092,46-55,Male,Smartwatch,Electronics,663.51,New Jersey,N/A,N/A,Fall,5,Yes,Debit Card,Next Day Delivery,No,No,4,Bi-Weekly
2093,18-25,Male,Action Figure,Toys & Games,11.11,Michigan,N/A,N/A,Winter,4,Yes,Debit Card,Free Shipping,No,No,9,Annually
2094,18-25,Male,Boots,Footwear,192.11,Illinois,XL,Green,Spring,5,No,Debit Card,Free Shipping,No,No,5,Quarterly
2095,18-25,Male,Video Game,Toys & Games,52.44,Georgia,N/A,N/A,Spring,5,No,Credit Card,Standard,No,Yes,5,Weekly
2096,65+,Male,Kitchenware,Home & Garden,81.52,Ohio,N/A,N/A,Fall,4,No,Debit Card,Standard,No,No,3,Monthly
2097,65+,Male,Puzzle,Toys & Games,37.32,North Carolina,N/A,N/A,Summer,4,No,PayPal,Free Shipping,Yes,No,5,Annually
2098,18-25,Male,Jewelry,Accessories,63.81,Florida,N/A,Brown,Fall,3,No,Bank Transfer,Express,No,No,7,Monthly
2099,36-45,Male,Dress,Clothing,120.76,Illinois,S,Brown,Winter,4,Yes,Credit Card,Standard,No,No,8,Quarterly
2100,18-25,Male,Makeup,Beauty & Personal Care,76.07,New York,N/A,N/A,Winter,5,Yes,Bank Transfer,Free Shipping,Yes,No,7,Annually
2101,36-45,Male,Blouse,Clothing,95.2,Michigan,XL,White,Summer,4,Yes,Credit Card,Standard,No,No,6,Monthly
2102,18-25,Male,Tablet,Electronics,591.61,Illinois,N/A,N/A,Spring,5,Yes,Bank Transfer,Standard,No,No,9,Monthly
2103,65+,Female,Kitchenware,Home & Garden,77.55,North Carolina,N/A,N/A,Winter,5,Yes,PayPal,Express,No,Yes,7,Annually
2104,26-35,Female,Makeup,Beauty & Personal Care,45.8,North Carolina,N/A,N/A,Spring,5,Yes,PayPal,Next Day Delivery,No,No,5,Bi-Weekly
2105,26-35,Male,Laptop,Electronics,262.36,Virginia,N/A,N/A,Winter,5,Yes,Bank Transfer,Next Day Delivery,No,No,4,Bi-Weekly
2106,56-65,Female,Bedding,Home & Garden,111.45,Illinois,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,7,Quarterly
2107,65+,Female,Sandals,Footwear,159.73,Virginia,XL,Red,Summer,4,No,Credit Card,Next Day Delivery,Yes,No,4,Monthly
2108,18-25,Male,Novel,Books & Media,10.0,Ohio,N/A,N/A,Fall,4,No,PayPal,Express,Yes,No,4,Monthly
2109,36-45,Other,Furniture,Home & Garden,63.04,Florida,N/A,N/A,Winter,5,Yes,Cash,Next Day Delivery,Yes,Yes,7,Monthly
2110,56-65,Male,Sandals,Footwear,130.65,New York,XS,Gray,Spring,5,No,PayPal,Free Shipping,No,Yes,6,Monthly
2111,46-55,Other,Decor,Home & Garden,206.92,North Carolina,N/A,N/A,Spring,5,Yes,Cash,Standard,No,Yes,8,Monthly
2112,26-35,Male,Action Figure,Toys & Games,36.39,Illinois,N/A,N/A,Fall,5,Yes,Cash,Free Shipping,No,No,7,Annually
2113,65+,Male,Jeans,Clothing,39.21,Virginia,M,Black,Fall,4,No,Credit Card,Next Day Delivery,No,Yes,4,Bi-Weekly
2114,26-35,Female,Handbag,Accessories,149.08,Pennsylvania,N/A,White,Fall,4,Yes,Bank Transfer,Next Day Delivery,No,No,6,Weekly
2115,46-55,Female,Handbag,Accessories,89.56,Texas,N/A,Black,Spring,4,No,Bank Transfer,Free Shipping,No,No,8,Annually
2116,46-55,Female,Smartwatch,Electronics,680.86,California,N/A,N/A,Summer,5,No,Cash,Standard,No,Yes,6,Bi-Weekly
2117,46-55,Female,Handbag,Accessories,118.5,Ohio,N/A,Gray,Fall,5,No,Cash,Standard,No,No,5,Quarterly
2118,18-25,Male,Smartphone,Electronics,242.47,Michigan,N/A,N/A,Winter,5,No,Debit Card,Free Shipping,No,No,7,Weekly
2119,46-55,Male,Video Game,Toys & Games,33.58,North Carolina,N/A,N/A,Spring,5,No,Credit Card,Express,No,No,7,Bi-Weekly
2120,18-25,Male,Sweater,Clothing,25.29,Texas,M,Brown,Winter,5,Yes,Credit Card,Express,Yes,Yes,9,Annually
2121,56-65,Male,Pants,Clothing,145.39,Virginia,L,Blue,Winter,4,No,PayPal,Next Day Delivery,No,No,4,Monthly
2122,56-65,Male,Camera,Electronics,531.28,Ohio,N/A,N/A,Spring,5,No,Bank Transfer,Express,No,No,3,Quarterly
2123,36-45,Male,Camping Gear,Sports & Outdoors,84.09,California,N/A,N/A,Spring,5,No,Debit Card,Standard,No,Yes,6,Weekly
2124,56-65,Male,Furniture,Home & Garden,81.03,North Carolina,N/A,N/A,Fall,5,Yes,Cash,Express,No,No,9,Quarterly
2125,56-65,Male,DVD,Books & Media,13.62,California,N/A,N/A,Summer,5,No,PayPal,Express,No,No,6,Bi-Weekly
2126,65+,Female,Boots,Footwear,25.52,Michigan,XL,Green,Summer,5,Yes,Credit Card,Express,No,No,9,Quarterly
2127,36-45,Male,Sports Apparel,Sports & Outdoors,33.12,Ohio,N/A,N/A,Spring,5,Yes,Credit Card,Next Day Delivery,No,No,7,Weekly
2128,65+,Male,Kitchenware,Home & Garden,60.27,North Carolina,N/A,N/A,Winter,5,No,Credit Card,Next Day Delivery,No,No,9,Weekly
2129,36-45,Male,Jewelry,Accessories,41.31,Ohio,N/A,Red,Winter,5,No,Credit Card,Standard,No,No,4,Weekly
2130,65+,Male,Heels,Footwear,97.59,California,XS,White,Spring,5,No,Bank Transfer,Express,No,Yes,7,Monthly
2131,46-55,Male,Skincare,Beauty & Personal Care,72.68,California,N/A,N/A,Winter,5,Yes,Cash,Free Shipping,No,Yes,4,Weekly
2132,36-45,Female,Watch,Accessories,72.48,Florida,N/A,Brown,Summer,3,Yes,Debit Card,Next Day Delivery,No,No,5,Monthly
2133,18-25,Male,Makeup,Beauty & Personal Care,36.84,Ohio,N/A,N/A,Spring,3,No,PayPal,Free Shipping,No,No,7,Quarterly
2134,56-65,Male,Running Shoes,Footwear,89.14,New York,XL,Brown,Fall,5,No,Debit Card,Standard,No,Yes,7,Weekly
2135,26-35,Male,Garden Tools,Home & Garden,298.06,California,N/A,N/A,Winter,5,Yes,Cash,Next Day Delivery,No,No,5,Monthly
2136,26-35,Female,Magazine,Books & Media,10.0,Ohio,N/A,N/A,Spring,5,No,Cash,Express,No,No,8,Monthly
2137,56-65,Male,Smartphone,Electronics,480.43,Texas,N/A,N/A,Fall,5,No,PayPal,Standard,Yes,Yes,4,Annually
2138,18-25,Female,Puzzle,Toys & Games,37.7,Michigan,N/A,N/A,Spring,5,Yes,Debit Card,Next Day Delivery,No,No,9,Annually
2139,26-35,Female,Jeans,Clothing,94.01,Georgia,M,Green,Summer,4,Yes,PayPal,Free Shipping,Yes,No,8,Annually
2140,56-65,Male,Hair Care,Beauty & Personal Care,10.0,North Carolina,N/A,N/A,Winter,4,Yes,Credit Card,Next Day Delivery,No,No,5,Bi-Weekly
2141,56-65,Male,Bike,Sports & Outdoors,184.76,New Jersey,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,No,No,5,Annually
2142,18-25,Male,Furniture,Home & Garden,189.98,North Carolina,N/A,N/A,Fall,4,No,Bank Transfer,Express,Yes,No,4,Bi-Weekly
2143,26-35,Male,Laptop,Electronics,489.89,New York,N/A,N/A,Fall,5,No,Cash,Free Shipping,Yes,Yes,4,Quarterly
2144,56-65,Female,Board Game,Toys & Games,35.54,Ohio,N/A,N/A,Spring,4,No,Bank Transfer,Free Shipping,No,No,6,Bi-Weekly
2145,46-55,Male,Tablet,Electronics,300.93,Ohio,N/A,N/A,Spring,5,No,PayPal,Express,No,No,8,Bi-Weekly
2146,36-45,Male,Action Figure,Toys & Games,27.48,North Carolina,N/A,N/A,Summer,4,No,Debit Card,Next Day Delivery,Yes,No,11,Bi-Weekly
2147,56-65,Female,Casual Shoes,Footwear,103.18,North Carolina,XS,Brown,Fall,5,No,Credit Card,Next Day Delivery,No,No,7,Quarterly
2148,65+,Male,Laptop,Electronics,719.94,Virginia,N/A,N/A,Winter,5,No,Debit Card,Standard,No,No,7,Annually
2149,26-35,Female,Hair Care,Beauty & Personal Care,34.83,North Carolina,N/A,N/A,Summer,5,No,PayPal,Next Day Delivery,No,No,6,Weekly
2150,56-65,Male,Fragrance,Beauty & Personal Care,48.41,Pennsylvania,N/A,N/A,Winter,5,No,Credit Card,Express,Yes,No,5,Weekly
2151,56-65,Male,Music Album,Books & Media,13.21,Texas,N/A,N/A,Summer,4,No,Cash,Next Day Delivery,No,No,8,Annually
2152,36-45,Female,Headphones,Electronics,532.82,New York,N/A,N/A,Fall,5,Yes,PayPal,Express,No,Yes,3,Bi-Weekly
2153,56-65,Male,Garden Tools,Home & Garden,93.66,Illinois,N/A,N/A,Spring,5,No,Credit Card,Express,No,No,6,Quarterly
2154,26-35,Female,Shirt,Clothing,91.71,New Jersey,XL,Red,Winter,5,Yes,PayPal,Standard,No,No,6,Weekly
2155,18-25,Female,Makeup,Beauty & Personal Care,62.56,Texas,N/A,N/A,Spring,5,Yes,Cash,Next Day Delivery,No,No,8,Weekly
2156,18-25,Male,Tablet,Electronics,153.56,North Carolina,N/A,N/A,Spring,5,Yes,Bank Transfer,Next Day Delivery,No,No,5,Weekly
2157,36-45,Male,Camera,Electronics,406.26,Pennsylvania,N/A,N/A,Spring,4,No,PayPal,Free Shipping,No,No,8,Bi-Weekly
2158,65+,Female,Action Figure,Toys & Games,24.92,Michigan,N/A,N/A,Winter,3,No,PayPal,Express,Yes,No,6,Weekly
2159,65+,Male,Camping Gear,Sports & Outdoors,62.0,New Jersey,N/A,N/A,Fall,4,No,Debit Card,Standard,No,No,7,Quarterly
2160,46-55,Male,DVD,Books & Media,10.0,Ohio,N/A,N/A,Summer,4,Yes,Credit Card,Free Shipping,Yes,No,7,Bi-Weekly
2161,65+,Male,Fragrance,Beauty & Personal Care,34.21,New Jersey,N/A,N/A,Summer,5,Yes,Bank Transfer,Express,No,Yes,8,Monthly
2162,18-25,Female,Board Game,Toys & Games,10.0,Virginia,N/A,N/A,Winter,5,No,PayPal,Free Shipping,No,No,9,Weekly
2163,26-35,Male,Headphones,Electronics,226.26,California,N/A,N/A,Winter,4,Yes,Bank Transfer,Next Day Delivery,No,No,7,Weekly
2164,26-35,Other,Handbag,Accessories,80.77,Georgia,N/A,White,Spring,5,Yes,Cash,Next Day Delivery,No,No,3,Monthly
2165,65+,Female,Boots,Footwear,124.63,Pennsylvania,L,Black,Winter,4,No,Bank Transfer,Standard,No,No,7,Quarterly
2166,18-25,Female,Handbag,Accessories,144.11,New Jersey,N/A,Black,Spring,4,No,Bank Transfer,Express,Yes,No,4,Weekly
2167,46-55,Male,Laptop,Electronics,293.73,Ohio,N/A,N/A,Summer,5,Yes,Bank Transfer,Next Day Delivery,No,No,5,Bi-Weekly
2168,46-55,Female,DVD,Books & Media,49.26,Ohio,N/A,N/A,Spring,4,No,Cash,Express,No,No,9,Quarterly
2169,18-25,Female,Puzzle,Toys & Games,19.51,Illinois,N/A,N/A,Fall,5,No,Bank Transfer,Standard,No,No,6,Bi-Weekly
2170,56-65,Female,Fitness Equipment,Sports & Outdoors,10.0,Florida,N/A,N/A,Winter,4,No,Debit Card,Standard,No,No,5,Weekly
2171,46-55,Female,Decor,Home & Garden,155.97,California,N/A,N/A,Summer,5,Yes,PayPal,Express,No,Yes,6,Monthly
2172,18-25,Female,Fragrance,Beauty & Personal Care,37.49,North Carolina,N/A,N/A,Spring,5,Yes,Cash,Free Shipping,Yes,No,5,Quarterly
2173,65+,Female,Action Figure,Toys & Games,34.92,Florida,N/A,N/A,Spring,5,Yes,Credit Card,Express,No,No,8,Weekly
2174,46-55,Female,Action Figure,Toys & Games,57.14,Texas,N/A,N/A,Summer,5,No,Debit Card,Free Shipping,Yes,No,3,Bi-Weekly
2175,56-65,Male,Puzzle,Toys & Games,40.94,Virginia,N/A,N/A,Winter,5,Yes,Bank Transfer,Free Shipping,No,Yes,10,Bi-Weekly
2176,46-55,Female,Belt,Accessories,114.91,New York,N/A,Black,Summer,3,Yes,Bank Transfer,Next Day Delivery,No,Yes,7,Quarterly
2177,18-25,Female,Camping Gear,Sports & Outdoors,172.78,Michigan,N/A,N/A,Winter,4,No,Credit Card,Free Shipping,No,Yes,5,Annually
2178,56-65,Female,Fragrance,Beauty & Personal Care,23.08,New Jersey,N/A,N/A,Spring,4,No,PayPal,Free Shipping,No,No,8,Weekly
2179,46-55,Female,Magazine,Books & Media,50.14,Ohio,N/A,N/A,Summer,5,Yes,Credit Card,Next Day Delivery,No,No,5,Weekly
2180,46-55,Male,Action Figure,Toys & Games,52.86,Texas,N/A,N/A,Summer,4,No,Cash,Express,Yes,No,3,Monthly
2181,36-45,Male,Sneakers,Footwear,193.03,Ohio,M,Black,Fall,4,No,Bank Transfer,Free Shipping,No,No,1,Weekly
2182,65+,Female,Bedding,Home & Garden,242.95,Michigan,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,6,Weekly
2183,56-65,Female,Sandals,Footwear,48.74,Michigan,L,Red,Spring,5,No,Bank Transfer,Next Day Delivery,No,Yes,8,Bi-Weekly
2184,46-55,Male,Puzzle,Toys & Games,33.1,North Carolina,N/A,N/A,Spring,4,No,Cash,Express,No,No,2,Weekly
2185,36-45,Female,Sweater,Clothing,76.36,Virginia,S,Gray,Winter,5,Yes,Bank Transfer,Next Day Delivery,No,No,5,Annually
2186,36-45,Other,Sandals,Footwear,114.16,Michigan,M,Brown,Spring,4,No,Credit Card,Next Day Delivery,No,No,4,Monthly
2187,46-55,Male,Video Game,Toys & Games,33.73,California,N/A,N/A,Winter,5,Yes,Credit Card,Next Day Delivery,Yes,No,2,Bi-Weekly
2188,26-35,Male,Video Game,Toys & Games,25.21,Georgia,N/A,N/A,Winter,5,No,PayPal,Express,No,No,7,Annually
2189,65+,Male,Sneakers,Footwear,151.42,Michigan,L,Blue,Winter,5,No,Credit Card,Standard,Yes,No,11,Quarterly
2190,46-55,Other,Video Game,Toys & Games,38.57,Ohio,N/A,N/A,Summer,5,No,Bank Transfer,Free Shipping,No,No,3,Annually
2191,46-55,Female,Boots,Footwear,106.98,Pennsylvania,XL,Green,Summer,5,No,PayPal,Standard,No,Yes,6,Annually
2192,36-45,Female,Board Game,Toys & Games,57.23,Ohio,N/A,N/A,Summer,4,No,Cash,Next Day Delivery,No,No,6,Weekly
2193,65+,Female,Furniture,Home & Garden,46.82,New Jersey,N/A,N/A,Fall,5,No,PayPal,Free Shipping,No,No,6,Annually
2194,36-45,Female,Novel,Books & Media,36.99,California,N/A,N/A,Spring,4,No,Cash,Next Day Delivery,Yes,No,4,Annually
2195,26-35,Female,Sports Apparel,Sports & Outdoors,68.29,Illinois,N/A,N/A,Fall,5,No,Cash,Free Shipping,Yes,No,5,Quarterly
2196,56-65,Other,Makeup,Beauty & Personal Care,50.13,Florida,N/A,N/A,Fall,5,No,Bank Transfer,Next Day Delivery,No,No,3,Bi-Weekly
2197,65+,Female,Wallet,Accessories,113.72,Florida,N/A,Gray,Fall,5,Yes,PayPal,Express,No,Yes,5,Bi-Weekly
2198,56-65,Female,Headphones,Electronics,282.19,Ohio,N/A,N/A,Summer,5,Yes,Debit Card,Standard,No,Yes,4,Monthly
2199,26-35,Other,Puzzle,Toys & Games,57.99,Virginia,N/A,N/A,Winter,5,No,Cash,Next Day Delivery,No,Yes,7,Quarterly
2200,26-35,Male,Heels,Footwear,52.05,Michigan,S,Brown,Summer,5,No,Debit Card,Next Day Delivery,No,No,4,Weekly
2201,26-35,Male,Board Game,Toys & Games,53.09,North Carolina,N/A,N/A,Winter,5,No,Debit Card,Next Day Delivery,No,No,4,Weekly
2202,65+,Female,DVD,Books & Media,18.9,Ohio,N/A,N/A,Fall,5,No,Credit Card,Next Day Delivery,Yes,No,6,Quarterly
2203,65+,Female,Decor,Home & Garden,283.0,New York,N/A,N/A,Spring,4,No,Cash,Next Day Delivery,Yes,No,4,Annually
2204,18-25,Female,Board Game,Toys & Games,52.01,Texas,N/A,N/A,Winter,3,No,Bank Transfer,Free Shipping,No,No,5,Bi-Weekly
2205,18-25,Female,Belt,Accessories,41.67,Virginia,N/A,Blue,Summer,5,No,Debit Card,Standard,Yes,No,9,Weekly
2206,36-45,Female,Jewelry,Accessories,63.43,Illinois,N/A,Black,Fall,4,No,Debit Card,Free Shipping,No,No,6,Weekly
2207,36-45,Female,Camping Gear,Sports & Outdoors,91.55,Texas,N/A,N/A,Summer,3,Yes,Cash,Next Day Delivery,No,No,4,Annually
2208,26-35,Female,Fragrance,Beauty & Personal Care,25.35,Virginia,N/A,N/A,Spring,5,No,Cash,Free Shipping,No,No,4,Quarterly
2209,36-45,Male,Shirt,Clothing,86.29,Michigan,M,Brown,Summer,5,Yes,Credit Card,Next Day Delivery,Yes,Yes,1,Weekly
2210,18-25,Female,Camping Gear,Sports & Outdoors,46.84,Georgia,N/A,N/A,Winter,5,Yes,Bank Transfer,Standard,Yes,No,7,Annually
2211,56-65,Male,Novel,Books & Media,22.87,Michigan,N/A,N/A,Summer,4,No,PayPal,Standard,No,No,9,Monthly
2212,36-45,Male,Boots,Footwear,133.51,North Carolina,XL,Green,Fall,5,No,PayPal,Express,Yes,No,6,Bi-Weekly
2213,36-45,Female,Video Game,Toys & Games,12.22,Ohio,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,No,3,Quarterly
2214,56-65,Male,DVD,Books & Media,14.23,Illinois,N/A,N/A,Summer,5,No,Cash,Free Shipping,Yes,No,9,Monthly
2215,56-65,Other,Sports Apparel,Sports & Outdoors,205.77,North Carolina,N/A,N/A,Fall,4,Yes,Bank Transfer,Free Shipping,No,Yes,7,Monthly
2216,36-45,Female,Kitchenware,Home & Garden,106.44,North Carolina,N/A,N/A,Summer,5,Yes,Debit Card,Standard,No,No,5,Weekly
2217,65+,Female,Hair Care,Beauty & Personal Care,63.63,California,N/A,N/A,Summer,5,Yes,Credit Card,Standard,No,No,5,Weekly
2218,26-35,Male,Decor,Home & Garden,215.97,New Jersey,N/A,N/A,Summer,5,Yes,Bank Transfer,Express,No,No,7,Weekly
2219,26-35,Female,Casual Shoes,Footwear,143.01,Texas,M,Brown,Fall,5,No,Credit Card,Express,No,No,5,Weekly
2220,36-45,Female,Bike,Sports & Outdoors,211.74,California,N/A,N/A,Summer,4,No,PayPal,Express,No,No,4,Weekly
2221,36-45,Male,Decor,Home & Garden,186.17,North Carolina,N/A,N/A,Winter,4,No,PayPal,Free Shipping,Yes,No,5,Bi-Weekly
2222,46-55,Male,Jewelry,Accessories,103.98,Georgia,N/A,Gray,Winter,4,No,Debit Card,Free Shipping,No,No,16,Bi-Weekly
2223,65+,Female,Pants,Clothing,71.16,Pennsylvania,XL,Gray,Summer,5,No,Debit Card,Next Day Delivery,No,No,9,Bi-Weekly
2224,18-25,Male,Action Figure,Toys & Games,11.39,Florida,N/A,N/A,Spring,4,No,Cash,Express,Yes,No,9,Weekly
2225,26-35,Female,Belt,Accessories,141.08,Florida,N/A,Brown,Spring,5,No,Debit Card,Standard,No,No,5,Weekly
2226,46-55,Other,Shirt,Clothing,61.63,North Carolina,S,Red,Fall,3,No,PayPal,Express,No,No,9,Bi-Weekly
2227,65+,Female,Video Game,Toys & Games,36.1,Pennsylvania,N/A,N/A,Spring,5,Yes,Bank Transfer,Express,No,No,7,Quarterly
2228,46-55,Male,Board Game,Toys & Games,23.23,New Jersey,N/A,N/A,Winter,5,No,Cash,Express,No,No,4,Monthly
2229,46-55,Female,DVD,Books & Media,27.15,Illinois,N/A,N/A,Fall,5,No,Bank Transfer,Next Day Delivery,Yes,Yes,7,Quarterly
2230,26-35,Male,Makeup,Beauty & Personal Care,26.54,Michigan,N/A,N/A,Spring,4,No,Debit Card,Express,No,Yes,2,Annually
2231,18-25,Male,Video Game,Toys & Games,33.43,Ohio,N/A,N/A,Summer,5,Yes,Credit Card,Free Shipping,Yes,No,6,Weekly
2232,56-65,Male,Casual Shoes,Footwear,85.88,Georgia,XS,Gray,Winter,5,No,Cash,Standard,Yes,No,5,Quarterly
2233,65+,Male,Handbag,Accessories,65.46,Georgia,N/A,Brown,Summer,4,No,Bank Transfer,Express,Yes,Yes,6,Weekly
2234,36-45,Male,Boots,Footwear,96.22,Florida,XL,Green,Summer,5,No,PayPal,Express,No,No,2,Weekly
2235,65+,Other,Hair Care,Beauty & Personal Care,41.49,New Jersey,N/A,N/A,Spring,5,No,Debit Card,Express,No,Yes,5,Annually
2236,56-65,Male,Boots,Footwear,99.08,Florida,M,Gray,Fall,4,No,Cash,Express,No,Yes,10,Monthly
2237,56-65,Female,Decor,Home & Garden,146.32,Ohio,N/A,N/A,Spring,4,No,PayPal,Free Shipping,No,No,6,Quarterly
2238,26-35,Male,Heels,Footwear,150.56,Illinois,S,Black,Fall,5,Yes,Debit Card,Next Day Delivery,No,No,6,Annually
2239,46-55,Male,Laptop,Electronics,670.72,Georgia,N/A,N/A,Winter,5,Yes,Credit Card,Express,No,Yes,7,Annually
2240,26-35,Female,Novel,Books & Media,25.0,Florida,N/A,N/A,Spring,5,No,Debit Card,Express,Yes,No,6,Annually
2241,46-55,Male,Video Game,Toys & Games,62.24,Virginia,N/A,N/A,Spring,5,No,Cash,Free Shipping,Yes,No,3,Monthly
2242,26-35,Male,Action Figure,Toys & Games,40.5,Florida,N/A,N/A,Summer,5,Yes,Credit Card,Standard,Yes,Yes,9,Bi-Weekly
2243,36-45,Male,Skincare,Beauty & Personal Care,66.7,North Carolina,N/A,N/A,Summer,5,No,Cash,Standard,No,No,4,Weekly
2244,36-45,Female,Video Game,Toys & Games,29.67,Michigan,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,Yes,No,6,Monthly
2245,65+,Male,Wallet,Accessories,122.76,Virginia,N/A,Gray,Fall,4,No,Bank Transfer,Next Day Delivery,No,Yes,5,Bi-Weekly
2246,26-35,Female,Video Game,Toys & Games,32.11,California,N/A,N/A,Spring,5,Yes,Cash,Standard,No,No,5,Monthly
2247,36-45,Male,Jewelry,Accessories,12.0,New Jersey,N/A,Black,Fall,4,No,Credit Card,Free Shipping,No,Yes,6,Weekly
2248,36-45,Female,Boots,Footwear,142.51,Virginia,XL,Brown,Spring,4,Yes,Credit Card,Express,No,No,12,Annually
2249,26-35,Male,Fitness Equipment,Sports & Outdoors,166.85,Texas,N/A,N/A,Fall,4,No,Cash,Free Shipping,Yes,No,6,Monthly
2250,65+,Female,Action Figure,Toys & Games,27.11,California,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,Yes,Yes,8,Quarterly
2251,18-25,Male,Wallet,Accessories,114.39,Michigan,N/A,Red,Spring,4,No,Bank Transfer,Standard,Yes,Yes,10,Bi-Weekly
2252,46-55,Male,Jeans,Clothing,52.76,Florida,S,Black,Summer,4,Yes,Cash,Standard,No,No,8,Quarterly
2253,46-55,Female,Magazine,Books & Media,25.94,California,N/A,N/A,Spring,5,No,Bank Transfer,Standard,No,No,5,Weekly
2254,18-25,Male,Fragrance,Beauty & Personal Care,25.52,Texas,N/A,N/A,Summer,5,No,Cash,Standard,No,No,6,Weekly
2255,56-65,Male,Jacket,Clothing,89.33,Florida,M,Gray,Winter,5,No,Cash,Express,No,No,6,Annually
2256,65+,Male,Watch,Accessories,37.21,Illinois,N/A,Green,Summer,5,No,PayPal,Free Shipping,Yes,No,8,Monthly
2257,26-35,Male,Board Game,Toys & Games,38.09,New Jersey,N/A,N/A,Summer,5,No,PayPal,Next Day Delivery,No,Yes,6,Annually
2258,18-25,Male,Sandals,Footwear,207.21,Florida,XS,Black,Fall,5,No,Credit Card,Free Shipping,No,Yes,6,Annually
2259,26-35,Male,Fitness Equipment,Sports & Outdoors,124.1,Michigan,N/A,N/A,Fall,3,Yes,Cash,Express,No,No,11,Annually
2260,36-45,Female,Makeup,Beauty & Personal Care,51.26,California,N/A,N/A,Summer,5,No,Debit Card,Next Day Delivery,No,No,2,Quarterly
